Regel;Tijdstip aangemaakt;Meldingsoort;Melding;Referentie
2025;2019-08-19 07:47:17.433246;Transactie;Database changes committed.;
2026;2019-08-19 07:47:20.072563;Mededeling;In total 135,001 account(s) are imported into Data Mart within this task.;
2027;2019-08-19 07:47:20.072645;Transactie;Database changes committed.;
2028;2019-08-19 07:47:32.587211;Transactie;Database changes committed.;
2029;2019-08-19 07:47:35.178577;Mededeling;In total 136,001 account(s) are imported into Data Mart within this task.;
2030;2019-08-19 07:47:35.178702;Transactie;Database changes committed.;
2031;2019-08-19 07:47:45.88103;Transactie;Database changes committed.;
2032;2019-08-19 07:47:48.330994;Mededeling;In total 137,001 account(s) are imported into Data Mart within this task.;
2033;2019-08-19 07:47:48.331107;Transactie;Database changes committed.;
2034;2019-08-19 07:47:58.606154;Transactie;Database changes committed.;
2035;2019-08-19 07:48:00.665841;Mededeling;In total 138,001 account(s) are imported into Data Mart within this task.;
2036;2019-08-19 07:48:00.665971;Transactie;Database changes committed.;
2037;2019-08-19 07:48:10.076153;Transactie;Database changes committed.;
2038;2019-08-19 07:48:13.331659;Mededeling;In total 139,001 account(s) are imported into Data Mart within this task.;
2039;2019-08-19 07:48:13.331733;Transactie;Database changes committed.;
2040;2019-08-19 07:48:20.691229;Transactie;Database changes committed.;
2041;2019-08-19 07:48:24.174366;Mededeling;In total 140,001 account(s) are imported into Data Mart within this task.;
2042;2019-08-19 07:48:24.174441;Transactie;Database changes committed.;
2043;2019-08-19 07:48:27.757756;Transactie;Database changes committed.;
2044;2019-08-19 07:48:28.013067;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_accounts_00984.xml.gz' has been successfully completed.;
2045;2019-08-19 07:48:28.013108;Mededeling;In total 140,114 account(s) are imported into Data Mart within this task.;
2046;2019-08-19 07:48:28.013135;Transactie;Database changes committed.;
2047;2019-08-19 07:48:28.198418;Transactie;Database changes committed.;
2048;2019-08-19 07:48:28.203432;Mededeling;140,114 account(s) are successfully imported, 0 account(s) have not been imported due to errors.;
2049;2019-08-19 07:48:28.203471;Mededeling;The task 'Import accounts to MIS' ended.;
2050;2019-08-19 07:48:28.203493;Transactie;Database changes committed.;
2051;2019-08-19 07:48:28.319609;Records per minuut;Speed of processing entity account(s): 2,109 per minute.;
2052;2019-08-19 07:48:28.319651;Mededeling;The task 'Import to MIS Memos reference data' started.;
2053;2019-08-19 07:48:28.319674;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_memos_ref_00984.xml.gz' has been initialized.;
2054;2019-08-19 07:48:28.319693;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_memos_ref_00984.xml.gz' has been successfully completed.;
2055;2019-08-19 07:48:28.319712;Transactie;Database changes committed.;
2056;2019-08-19 07:48:28.324199;Mededeling;The task 'Import to MIS Memos reference data' ended.;
2057;2019-08-19 07:48:28.324237;Transactie;Database changes committed.;
2058;2019-08-19 07:48:28.370177;Mededeling;The task 'Import to MIS Memos' started.;
2059;2019-08-19 07:48:28.370218;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_memos_00984.xml.gz' has been initialized.;
2060;2019-08-19 07:48:28.37024;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_memos_00984.xml.gz' has been successfully completed.;
2061;2019-08-19 07:48:28.370261;Transactie;Database changes committed.;
2062;2019-08-19 07:48:28.373911;Mededeling;0 memo(s) are successfully imported, 0 memo(s) have not been imported due to errors.;
2063;2019-08-19 07:48:28.373947;Mededeling;The task 'Import to MIS Memos' ended.;
2064;2019-08-19 07:48:28.373967;Transactie;Database changes committed.;
2065;2019-08-19 07:48:28.424423;Mededeling;The task 'Import reference data of credit transfers to MIS' started.;
2066;2019-08-19 07:48:28.424462;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_creditTransfers_ref_00984.xml.gz' has been initialized.;
2067;2019-08-19 07:48:28.424487;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_creditTransfers_ref_00984.xml.gz' has been successfully completed.;
2068;2019-08-19 07:48:28.424507;Transactie;Database changes committed.;
2069;2019-08-19 07:48:28.429404;Mededeling;The task 'Import reference data of credit transfers to MIS' ended.;
2070;2019-08-19 07:48:28.429443;Transactie;Database changes committed.;
2071;2019-08-19 07:48:34.307713;Mededeling;The task 'Import credit transfers to MIS' started.;
2072;2019-08-19 07:48:34.307791;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_creditTransfers_00984.xml.gz' has been initialized.;
2073;2019-08-19 07:48:34.307813;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_creditTransfers_00984.xml.gz' has been successfully completed.;
2074;2019-08-19 07:48:34.307837;Mededeling;The first  648 credit transfers are being imported into Data Mart.;
2075;2019-08-19 07:48:34.307862;Transactie;Database changes committed.;
2076;2019-08-19 07:48:38.204053;Transactie;Database changes committed.;
2077;2019-08-19 07:48:38.207588;Mededeling;648 credit transfers are successfully imported, 0 credit transfers have not been imported due to errors.;
2078;2019-08-19 07:48:38.207686;Mededeling;The task 'Import credit transfers to MIS' ended.;
2079;2019-08-19 07:48:38.207768;Transactie;Database changes committed.;
2080;2019-08-19 07:48:38.258054;Mededeling;The task 'Import reference data of direct debits to MIS' started.;
2081;2019-08-19 07:48:38.258097;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebits_ref_00984.xml.gz' has been initialized.;
2082;2019-08-19 07:48:38.258118;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebits_ref_00984.xml.gz' has been successfully completed.;
2083;2019-08-19 07:48:38.258144;Transactie;Database changes committed.;
2084;2019-08-19 07:48:38.262956;Mededeling;The task 'Import reference data of direct debits to MIS' ended.;
2085;2019-08-19 07:48:38.262997;Transactie;Database changes committed.;
2086;2019-08-19 07:50:44.933659;Mededeling;The task 'Import direct debits to MIS' started.;
2087;2019-08-19 07:50:44.933728;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebits_00984.xml.gz' has been initialized.;
2088;2019-08-19 07:50:44.933795;Mededeling;In total 1,001 direct debit(s) are imported into Data Mart within this task.;
2089;2019-08-19 07:50:44.933816;Transactie;Database changes committed.;
2090;2019-08-19 07:50:57.960453;Transactie;Database changes committed.;
2091;2019-08-19 07:50:58.757179;Mededeling;In total 2,001 direct debit(s) are imported into Data Mart within this task.;
2092;2019-08-19 07:50:58.757263;Transactie;Database changes committed.;
2093;2019-08-19 07:51:04.585121;Transactie;Database changes committed.;
2094;2019-08-19 07:51:05.386366;Mededeling;In total 3,001 direct debit(s) are imported into Data Mart within this task.;
2095;2019-08-19 07:51:05.386463;Transactie;Database changes committed.;
2096;2019-08-19 07:51:12.502595;Transactie;Database changes committed.;
2097;2019-08-19 07:51:13.289363;Mededeling;In total 4,001 direct debit(s) are imported into Data Mart within this task.;
2098;2019-08-19 07:51:13.289443;Transactie;Database changes committed.;
2099;2019-08-19 07:51:18.553463;Transactie;Database changes committed.;
2100;2019-08-19 07:51:19.580862;Mededeling;In total 5,001 direct debit(s) are imported into Data Mart within this task.;
2101;2019-08-19 07:51:19.580905;Transactie;Database changes committed.;
2102;2019-08-19 07:51:25.664428;Transactie;Database changes committed.;
2103;2019-08-19 07:51:26.36525;Mededeling;In total 6,001 direct debit(s) are imported into Data Mart within this task.;
2104;2019-08-19 07:51:26.365295;Transactie;Database changes committed.;
2105;2019-08-19 07:51:32.331822;Transactie;Database changes committed.;
2106;2019-08-19 07:51:33.030634;Mededeling;In total 7,001 direct debit(s) are imported into Data Mart within this task.;
2107;2019-08-19 07:51:33.030676;Transactie;Database changes committed.;
2108;2019-08-19 07:51:38.419378;Transactie;Database changes committed.;
2109;2019-08-19 07:51:39.117951;Mededeling;In total 8,001 direct debit(s) are imported into Data Mart within this task.;
2110;2019-08-19 07:51:39.117995;Transactie;Database changes committed.;
2111;2019-08-19 07:51:43.871817;Transactie;Database changes committed.;
2112;2019-08-19 07:51:44.574358;Mededeling;In total 9,001 direct debit(s) are imported into Data Mart within this task.;
2113;2019-08-19 07:51:44.574402;Transactie;Database changes committed.;
2114;2019-08-19 07:51:50.651847;Transactie;Database changes committed.;
2115;2019-08-19 07:51:51.344702;Mededeling;In total 10,001 direct debit(s) are imported into Data Mart within this task.;
2116;2019-08-19 07:51:51.34475;Transactie;Database changes committed.;
2117;2019-08-19 07:51:54.593088;Transactie;Database changes committed.;
2118;2019-08-19 07:51:55.286094;Mededeling;In total 11,001 direct debit(s) are imported into Data Mart within this task.;
2119;2019-08-19 07:51:55.286167;Transactie;Database changes committed.;
2120;2019-08-19 07:51:57.352494;Transactie;Database changes committed.;
2121;2019-08-19 07:51:58.048687;Mededeling;In total 12,001 direct debit(s) are imported into Data Mart within this task.;
2122;2019-08-19 07:51:58.048727;Transactie;Database changes committed.;
2123;2019-08-19 07:51:59.471272;Transactie;Database changes committed.;
2124;2019-08-19 07:52:00.171754;Mededeling;In total 13,001 direct debit(s) are imported into Data Mart within this task.;
2125;2019-08-19 07:52:00.171795;Transactie;Database changes committed.;
2126;2019-08-19 07:52:02.297904;Transactie;Database changes committed.;
2127;2019-08-19 07:52:02.988699;Mededeling;In total 14,001 direct debit(s) are imported into Data Mart within this task.;
2128;2019-08-19 07:52:02.988739;Transactie;Database changes committed.;
2129;2019-08-19 07:52:04.832189;Transactie;Database changes committed.;
2130;2019-08-19 07:52:05.52624;Mededeling;In total 15,001 direct debit(s) are imported into Data Mart within this task.;
2131;2019-08-19 07:52:05.526283;Transactie;Database changes committed.;
2132;2019-08-19 07:52:07.611535;Transactie;Database changes committed.;
2133;2019-08-19 07:52:08.304304;Mededeling;In total 16,001 direct debit(s) are imported into Data Mart within this task.;
2134;2019-08-19 07:52:08.304401;Transactie;Database changes committed.;
2135;2019-08-19 07:52:13.344407;Transactie;Database changes committed.;
2136;2019-08-19 07:52:14.040196;Mededeling;In total 17,001 direct debit(s) are imported into Data Mart within this task.;
2137;2019-08-19 07:52:14.040321;Transactie;Database changes committed.;
2138;2019-08-19 07:52:18.112863;Transactie;Database changes committed.;
2139;2019-08-19 07:52:18.808309;Mededeling;In total 18,001 direct debit(s) are imported into Data Mart within this task.;
2140;2019-08-19 07:52:18.808393;Transactie;Database changes committed.;
2141;2019-08-19 07:52:21.741907;Transactie;Database changes committed.;
2142;2019-08-19 07:52:22.437777;Mededeling;In total 19,001 direct debit(s) are imported into Data Mart within this task.;
2143;2019-08-19 07:52:22.437844;Transactie;Database changes committed.;
2144;2019-08-19 07:52:24.68833;Transactie;Database changes committed.;
2145;2019-08-19 07:52:25.383715;Mededeling;In total 20,001 direct debit(s) are imported into Data Mart within this task.;
2146;2019-08-19 07:52:25.383794;Transactie;Database changes committed.;
2147;2019-08-19 07:52:27.011234;Transactie;Database changes committed.;
2148;2019-08-19 07:52:27.708955;Mededeling;In total 21,001 direct debit(s) are imported into Data Mart within this task.;
2149;2019-08-19 07:52:27.709037;Transactie;Database changes committed.;
2150;2019-08-19 07:52:30.27815;Transactie;Database changes committed.;
2151;2019-08-19 07:52:30.969777;Mededeling;In total 22,001 direct debit(s) are imported into Data Mart within this task.;
2152;2019-08-19 07:52:30.969902;Transactie;Database changes committed.;
2153;2019-08-19 07:52:33.292767;Transactie;Database changes committed.;
2154;2019-08-19 07:52:33.988424;Mededeling;In total 23,001 direct debit(s) are imported into Data Mart within this task.;
2155;2019-08-19 07:52:33.988503;Transactie;Database changes committed.;
2156;2019-08-19 07:52:35.373193;Transactie;Database changes committed.;
2157;2019-08-19 07:52:36.21005;Mededeling;In total 24,001 direct debit(s) are imported into Data Mart within this task.;
2158;2019-08-19 07:52:36.210106;Transactie;Database changes committed.;
2159;2019-08-19 07:52:40.390223;Transactie;Database changes committed.;
2160;2019-08-19 07:52:41.034606;Mededeling;In total 25,001 direct debit(s) are imported into Data Mart within this task.;
2161;2019-08-19 07:52:41.034706;Transactie;Database changes committed.;
2162;2019-08-19 07:53:09.917268;Transactie;Database changes committed.;
2163;2019-08-19 07:53:10.561294;Mededeling;In total 26,001 direct debit(s) are imported into Data Mart within this task.;
2164;2019-08-19 07:53:10.561374;Transactie;Database changes committed.;
2165;2019-08-19 07:53:37.979271;Transactie;Database changes committed.;
2166;2019-08-19 07:53:38.623096;Mededeling;In total 27,001 direct debit(s) are imported into Data Mart within this task.;
2167;2019-08-19 07:53:38.624167;Transactie;Database changes committed.;
2168;2019-08-19 07:53:55.007902;Transactie;Database changes committed.;
2169;2019-08-19 07:53:55.253856;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebits_00984.xml.gz' has been successfully completed.;
